Course Id,Course-Title,Is Paid,Level,Published Date,Subject,URL1,CONTENT DURATION in HR's,Num Lectures,Price,Reviews,Students,Year,Revenue_Estimate,Review_Ratio
228934,PSD to HTML5/CSS3 using Twitter Bootstrap 3!,Paid,All Levels,2015-02-25,Web Development,https://www.udemy.com/psd-to-html5css3-using-twitter-bootstrap-3/,2.0,16,95,24,2073,2015,196935,0.011577424023154847
856490,Interaction Design Specialist For Web Developers,Paid,All Levels,2016-04-07,Web Development,https://www.udemy.com/interaction-design-specialist-for-web-developers/,2.0,18,95,37,8594,2016,816430,0.0043053292995112865
882488,WordPress Development For Beginners,Paid,All Levels,2016-06-20,Web Development,https://www.udemy.com/wordpress-basic/,2.0,20,95,210,23572,2016,2239340,0.008908874936365179
584786,JavaScript HTML CSS Project make a Quiz Tutorial,Paid,All Levels,2015-08-18,Web Development,https://www.udemy.com/javascript-html-css-project-make-a-quiz-tutorial/,2.0,24,95,39,7130,2015,677350,0.00546984572230014
977474,Ultimate CSS3 Course - From Beginners To Professional,Paid,All Levels,2016-10-13,Web Development,https://www.udemy.com/ultimate-css3-course/,2.0,30,95,25,2635,2016,250325,0.009487666034155597
977470,The Complete HMTL5 Course - Go From Beginner To Advanced!,Paid,All Levels,2016-10-13,Web Development,https://www.udemy.com/complete-hmtl5-course/,2.0,36,95,15,2430,2016,230850,0.006172839506172839
736940,Practical CSS Website Development: Crash Course,Paid,All Levels,2016-02-02,Web Development,https://www.udemy.com/css-website-development-crash-course/,2.5,19,95,35,11170,2016,1061150,0.003133393017009848
473338,Wordpress Security,Paid,All Levels,2015-04-13,Web Development,https://www.udemy.com/easy-wordpress-security/,2.5,24,95,26,2888,2015,274360,0.009002770083102494
455680,Create a Membership Site with Wishlist Member & Wordpress,Paid,All Levels,2015-03-30,Web Development,https://www.udemy.com/create-a-membership-site-with-wishlist-member/,2.5,28,95,39,557,2015,52915,0.07001795332136446
975906,The Sass Course! Learn Sass for Real-World Websites,Paid,All Levels,2016-08-12,Web Development,https://www.udemy.com/learn-sass/,3.5,18,95,141,975,2016,92625,0.14461538461538462
446736,Amazon s3 Mastery - THE How-To' Guides For Amazon S3,Paid,All Levels,2015-03-18,Web Development,https://www.udemy.com/amazon-s3-mastery/,3.5,36,95,118,1811,2015,172045,0.06515737161789067
380582,Learn OAuth 2.0 - Get started as an API Security Expert,Paid,All Levels,2015-07-20,Web Development,https://www.udemy.com/learn-oauth-2/,3.5,45,95,283,2185,2015,207575,0.12951945080091534
591116,Master Typescript : Learn Typescript from scratch,Paid,All Levels,2015-10-16,Web Development,https://www.udemy.com/master-typescript/,3.5,60,95,45,424,2015,40280,0.10613207547169812
1254172,Responsive PHP Registration Form: From Scratch,Paid,All Levels,2017-06-28,Web Development,https://www.udemy.com/responsive-php-registration-form/,4.0,35,95,9,5738,2017,545110,0.0015684907633321714
1082996,Pimcore Developer: Implement a Blog from a Bootstrap Theme,Paid,All Levels,2017-01-23,Web Development,https://www.udemy.com/enterprise-cms-applied-implement-a-website-with-pimcore/,4.5,39,95,15,1212,2017,115140,0.012376237623762377
525818,JavaScript High Performance,Paid,All Levels,2015-12-06,Web Development,https://www.udemy.com/javascript-high-performance/,4.5,40,95,28,458,2015,43510,0.0611353711790393
159760,Create A Custom Responsive WordPress Website For A Client,Paid,All Levels,2014-04-21,Web Development,https://www.udemy.com/create-custom-responsive-wordpress-website-client/,4.5,47,95,89,7517,2014,714115,0.011839829719302914
41356,Create a Responsive Business Website with WordPress,Paid,All Levels,2013-03-24,Web Development,https://www.udemy.com/creating-a-business-website-with-a-responsive-design/,5.5,38,95,73,1659,2013,157605,0.044002411091018684
416282,How to Build Your Own Website with WordPress: A Step-by-Step Guide,Paid,All Levels,2015-04-03,Web Development,https://www.udemy.com/build-your-own-website-with-wordpress-a-step-by-step-guide/,6.0,56,95,15,4675,2015,444125,0.0032085561497326204
134144,Ruby on Rails: Training and Skills to Build Web Applications,Paid,All Levels,2014-10-01,Web Development,https://www.udemy.com/the-startups-guide-to-web-development-with-ruby-on-rails/,7.0,43,95,219,9375,2014,890625,0.02336
532008,Web Development Essential Skills - Complete HTML and CSS,Paid,All Levels,2015-09-29,Web Development,https://www.udemy.com/complete-html5-css3-course-newbie-to-pro/,7.0,58,95,11,1388,2015,131860,0.00792507204610951
787236,"Build Responsive Website Using HTML5, CSS3, JS And Bootstrap",Paid,All Levels,2016-06-20,Web Development,https://www.udemy.com/build-responsive-website-using-html5-css3-js-and-bootstrap/,8.0,73,95,783,22623,2016,2149185,0.034610794324360164
554384,Spring Framework 4 (Java Enterprise JEE) with AngularJS,Paid,All Levels,2015-09-21,Web Development,https://www.udemy.com/java-spring-mvc-framework-with-angularjs-by-google-and-html5/,13.5,70,95,318,5177,2015,491815,0.061425536024724746
745468,Building An E-Commerce Store Using Java Spring Framework,Paid,All Levels,2016-01-02,Web Development,https://www.udemy.com/building-an-e-commerce-store-using-java-spring-framework/,14.5,61,95,589,2743,2016,260585,0.2147283995625228
579338,Learn Object Oriented Programming PHP fundamentals bootcamp,Paid,All Levels,2015-11-08,Web Development,https://www.udemy.com/learn-object-oriented-programming-php-fundamentals-bootcamp/,1.0,16,100,142,22213,2015,2221300,0.0063926529509746545
65493,Kids Coding - Beginners CSS,Paid,All Levels,2013-07-25,Web Development,https://www.udemy.com/kids-coding-beginners-css/,1.0,17,100,30,7130,2013,713000,0.004207573632538569
511378,Learn CSS Transition and Animation,Paid,All Levels,2015-05-27,Web Development,https://www.udemy.com/css-transition-and-animation/,1.0,20,100,28,3757,2015,375700,0.007452754857599149
824412,Sell Courses On Your Own Website - No Coding Required!,Paid,All Levels,2016-04-18,Web Development,https://www.udemy.com/sell-courses-on-your-own-website-no-coding-required/,1.0,21,100,9,1032,2016,103200,0.00872093023255814
669536,Hit the ground running with AngularJS with Dion Yang,Paid,All Levels,2015-11-26,Web Development,https://www.udemy.com/hit-the-ground-running-with-angularjs-with-dion-yang/,1.5,13,100,49,4563,2015,456300,0.010738549200087662
563248,JavaScript Step by Step how to apply it to your web pages,Paid,All Levels,2015-07-26,Web Development,https://www.udemy.com/javascript-fundamentals-bootcamp-learn-how-to-use-javascript/,1.5,44,100,78,13406,2015,1340600,0.005818290317768164
775618,Learn jQuery from Scratch - Master of JavaScript library,Paid,All Levels,2016-06-14,Web Development,https://www.udemy.com/easy-jquery-for-beginner-learn-from-scratch-step-by-step/,2.0,21,100,14,1040,2016,104000,0.013461538461538462
524248,How to Create a Social Network For a Niche-Related Community,Paid,All Levels,2015-12-07,Web Development,https://www.udemy.com/how-to-create-a-social-network/,2.0,39,100,34,1853,2015,185300,0.01834862385321101
937134,Javascript Intermediate level 3 - JSON,Paid,All Levels,2016-08-30,Web Development,https://www.udemy.com/javascript-intermediate-json-course/,2.5,25,100,76,1735,2016,173500,0.04380403458213256
560996,You can create Incredible Websites with HTML CSS learn how,Paid,All Levels,2015-11-09,Web Development,https://www.udemy.com/learn-to-create-html-css-web-templates-create-web-pages/,2.5,28,100,50,11892,2015,1189200,0.004204507231752439
945320,Javascript Intermediate level 2 - Mastering Functions,Paid,All Levels,2016-08-30,Web Development,https://www.udemy.com/javascript-intermediate-mastering-functions/,2.5,28,100,116,2412,2016,241200,0.04809286898839138
452684,jQuery for Beginners - Create Website Animations Easily,Paid,All Levels,2015-03-23,Web Development,https://www.udemy.com/jquery-for-beginners-fundamentals-training-tutorial-course/,3.0,28,100,285,2971,2015,297100,0.09592729720632784
476408,"Learn HTML, A practical guide from scratch to HTML 5",Paid,All Levels,2015-04-26,Web Development,https://www.udemy.com/learn-html-a-practical-guide-from-scratch-to-html-5/,3.0,31,100,52,5715,2015,571500,0.009098862642169728
945336,Javascript Intermediate level 1 - Mastering the DOM,Paid,All Levels,2016-08-30,Web Development,https://www.udemy.com/javascript-intermediate-mastering-the-dom/,3.0,31,100,169,1838,2016,183800,0.09194776931447225
405840,Regular Expressions for Beginners - Universal,Paid,All Levels,2017-01-19,Web Development,https://www.udemy.com/regular-expressions-for-beginners-universal/,3.0,36,100,141,1975,2017,197500,0.07139240506329114
542254,Web Programming Course : Asp.Net MVC,Paid,All Levels,2015-07-13,Web Development,https://www.udemy.com/mvc-course/,3.5,26,100,76,2760,2015,276000,0.02753623188405797
405818,Javascript for Beginners Learn by Doing Practical Exercises,Paid,All Levels,2015-01-30,Web Development,https://www.udemy.com/javascript-for-beginners-introduction-learn-fast-easy/,3.5,29,100,685,5089,2015,508900,0.1346040479465514
1013314,PHP For Beginners : Learn PHP From Scratch!,Paid,All Levels,2016-11-18,Web Development,https://www.udemy.com/php-fundamentals-course/,3.5,58,100,17,1825,2016,182500,0.009315068493150684
669270,JQuery Essentials core training for Dynamic Interactive web,Paid,All Levels,2015-11-20,Web Development,https://www.udemy.com/jquery-essentials-core-training-for-dynamic-interactive-web/,4.0,52,100,38,9668,2015,966800,0.003930492345883326
874166,Angular 2 Crash Course with TypeScript,Paid,All Levels,2016-06-14,Web Development,https://www.udemy.com/angular-2-crash-course/,4.0,74,100,589,16409,2016,1640900,0.03589493570601499
795278,"Build Ajax Web Apps with Laravel 5.2, Bootstrap and jQuery",Paid,All Levels,2016-03-22,Web Development,https://www.udemy.com/learn-laravel-by-doing/,5.0,44,100,131,1023,2016,102300,0.12805474095796676
678142,PHP Login and Registration System - Email Confirm Activation,Paid,All Levels,2015-11-26,Web Development,https://www.udemy.com/php-mysql-login-and-registration-system-with-email-confirm-activation/,5.0,49,100,317,2607,2015,260700,0.12159570387418489
1252630,React JS - Mastering Redux,Paid,All Levels,2017-06-19,Web Development,https://www.udemy.com/react-js-mastering-redux/,5.0,58,100,116,7059,2017,705900,0.016432922510270575
822670,JavaScript - Tricks and Workarounds,Paid,All Levels,2016-04-15,Web Development,https://www.udemy.com/javascript-tricks-and-workarounds/,5.0,67,100,134,1410,2016,141000,0.0950354609929078
876850,HTML5 Specialist: Comprehensive HTML5 Training,Paid,All Levels,2016-06-22,Web Development,https://www.udemy.com/html5-specialist/,5.0,83,100,188,1385,2016,138500,0.13574007220216608
585496,Ultimate AngularJS: Build a Real-World App from Scratch,Paid,All Levels,2016-08-02,Web Development,https://www.udemy.com/ultimate-angularjs-course/,5.5,49,100,438,1712,2016,171200,0.2558411214953271
419318,AngularJS Masterclass - Deep Dive & Understand AngularJS,Paid,All Levels,2015-04-03,Web Development,https://www.udemy.com/angularjs-masterclass/,6.0,85,100,309,2912,2015,291200,0.10611263736263736
1012040,Bootstrap Bootcamp - Responsive web development- 8 projects,Paid,All Levels,2016-11-12,Web Development,https://www.udemy.com/bootstrap-bootcamp-with-projects/,7.0,45,100,34,253,2016,25300,0.13438735177865613
576694,Ultimate WordPress Plugin Course,Paid,All Levels,2015-08-20,Web Development,https://www.udemy.com/wordpress-plugin-course/,9.0,49,100,415,4537,2015,453700,0.09147013445007714
246154,Web Design for Beginners: Real World Coding in HTML & CSS,Paid,All Levels,2014-09-22,Web Development,https://www.udemy.com/web-design-for-beginners-real-world-coding-in-html-css/,9.0,58,100,1724,9103,2014,910300,0.18938811380863452
1055322,Learn Laravel PHP Framework Building Multi User SEO Blog APP,Paid,All Levels,2017-04-01,Web Development,https://www.udemy.com/learn-laravel-php-framework-building-multi-user-seo-blog-app/,9.5,133,100,92,557,2017,55700,0.1651705565529623
495678,JavaScript for beginners - A Complete Guide,Paid,All Levels,2015-06-15,Web Development,https://www.udemy.com/javascript-a-complete-guide/,10.5,58,100,87,1193,2015,119300,0.07292539815590947
593544,PHP MVC Framework CodeIgniter Tutorial for Beginners Project,Paid,All Levels,2015-08-27,Web Development,https://www.udemy.com/php-mvc-framework-codeigniter-tutorial-for-beginners-project/,10.5,125,100,508,3701,2015,370100,0.13726019994596056
555122,jQuery in Action: Build 8 jQuery Projects,Paid,All Levels,2015-12-09,Web Development,https://www.udemy.com/jquery-web-development-made-easy/,11.0,97,100,89,1385,2015,138500,0.06425992779783393
875194,Build Incredible Chatbots,Paid,All Levels,2016-02-11,Web Development,https://www.udemy.com/build-incredible-chatbots/,11.5,115,100,253,2234,2016,223400,0.11324977618621307
11475,Become a Certified Web Developer,Paid,All Levels,2011-12-20,Web Development,https://www.udemy.com/become-a-certified-web-developer/,12.0,185,100,1090,26673,2011,2667300,0.04086529449255802
527952,PHP for Beginners: How to Build an E-Commerce Store,Paid,All Levels,2015-07-17,Web Development,https://www.udemy.com/php-for-beginners-how-to-build-an-ecommerce-store/,14.5,138,100,463,5117,2015,511700,0.09048270470979089
665042,8 Beautiful Ruby on Rails Apps in 30 Days & TDD - Immersive,Paid,All Levels,2016-07-03,Web Development,https://www.udemy.com/8-beautiful-ruby-on-rails-apps-in-30-days/,16.0,132,100,466,5962,2016,596200,0.07816169070781617
383204,The Professional Ruby on Rails Developer,Paid,All Levels,2015-02-23,Web Development,https://www.udemy.com/pro-rubyonrails/,17.0,96,100,676,17334,2015,1733400,0.03899850005769009
943306,Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,Paid,All Levels,2016-12-09,Web Development,https://www.udemy.com/use-javascript-to-build-udemy-stripe-mailchimp-wistia/,5.5,34,110,36,1425,2016,156750,0.02526315789473684
947098,Understanding TypeScript,Paid,All Levels,2016-12-09,Web Development,https://www.udemy.com/understanding-typescript/,7.0,137,110,1560,9132,2016,1004520,0.17082785808147175
886300,Accelerated JavaScript Training,Paid,All Levels,2016-12-07,Web Development,https://www.udemy.com/javascript-bootcamp-2016/,7.5,126,110,1017,4720,2016,519200,0.21546610169491526
739090,The Complete Guide to JavaScript Development,Paid,All Levels,2016-01-24,Web Development,https://www.udemy.com/the-complete-javascript-development-course/,14.0,104,110,36,3590,2016,394900,0.010027855153203343
631128,Complete Python Web Course: Build 8 Python Web Apps,Paid,All Levels,2015-08-11,Web Development,https://www.udemy.com/the-complete-python-web-course-learn-by-building-8-apps/,16.0,173,110,941,7489,2015,823790,0.1256509547336093
947120,"HTML5, CSS3 And JavaScript Fundamentals 2016",Paid,All Levels,2016-01-09,Web Development,https://www.udemy.com/html5-css3-and-javascript-fundamentals-2016/,1.0,7,115,125,627,2016,72105,0.19936204146730463
1243474,Ultimate Css & JQuery Form Designing From Beginner to Expert,Paid,All Levels,2017-08-06,Web Development,https://www.udemy.com/ultimate-css-web-form-designing-from-beginner-to-expert/,1.0,13,115,5,783,2017,90045,0.006385696040868455
709180,Twitter Integration customize Tweets with developer API,Paid,All Levels,2015-12-29,Web Development,https://www.udemy.com/twitter-integration-customize-tweets-with-developer-api/,1.0,19,115,7,2039,2015,234485,0.0034330554193231977
1199774,JavaScript 2017: Become Top Rated Web Developer,Paid,All Levels,2017-03-05,Web Development,https://www.udemy.com/become-professional-javascript-developer/,3.0,32,115,330,1346,2017,154790,0.2451708766716196
173888,AngularJS for the Real World - Learn by creating a WebApp,Paid,All Levels,2015-07-09,Web Development,https://www.udemy.com/angularjs-for-the-real-world-learn-to-create-a-webapp/,7.0,69,115,137,1407,2015,161805,0.09737029140014215
610202,Wordpress Development : Create a Custom Wordpress Website,Paid,All Levels,2015-09-13,Web Development,https://www.udemy.com/create-local-server-and-install-wordpress/,1.5,13,120,3,885,2015,106200,0.003389830508474576
599628,How to manage your own VPS and create websites,Paid,All Levels,2015-09-17,Web Development,https://www.udemy.com/manage-vps/,1.5,30,120,16,735,2015,88200,0.021768707482993196
749560,HTML5 CSS3 JQUERY Single Page Website Project from Scratch,Paid,All Levels,2016-03-02,Web Development,https://www.udemy.com/html5-css3-jquery-single-page-website-project-from-scratch/,2.5,32,120,34,1678,2016,201360,0.02026221692491061
650328,JavaScript Complete for beginners with real world Apps,Paid,All Levels,2016-02-02,Web Development,https://www.udemy.com/javascript-complete-and-comprehensive/,3.5,40,120,33,2652,2016,318240,0.012443438914027148
328960,Your Own Site in 45 Min: The Complete Wordpress Course,Paid,All Levels,2015-04-20,Web Development,https://www.udemy.com/wordpress-sites/,4.0,36,120,29,1566,2015,187920,0.018518518518518517
511942,Master EmberJS : Learn Ember JS From Scratch,Paid,All Levels,2015-10-07,Web Development,https://www.udemy.com/master-emberjs/,6.5,103,120,59,707,2015,84840,0.08345120226308345
106156,"Create, Update and Manage Your Own Website Using Drupal 7",Paid,All Levels,2013-10-16,Web Development,https://www.udemy.com/getting-to-know-drupal/,7.0,49,120,68,2837,2013,340440,0.02396898131829397
715516,Modern Web Development with Laravel 5.2 (PHP Framework),Paid,All Levels,2016-01-24,Web Development,https://www.udemy.com/modern-web-development-with-laravel/,12.0,71,120,536,2142,2016,257040,0.25023342670401494
11174,Become a Web Developer from Scratch,Paid,All Levels,2011-11-19,Web Development,https://www.udemy.com/how-to-become-a-web-developer-from-scratch/,27.5,197,120,2408,69186,2011,8302320,0.03480472928049027
1140232,Devtools 2017: Beginner to Expert w/ Chrome Developer Tools,Paid,All Levels,2017-04-04,Web Development,https://www.udemy.com/master-google-chrome-developer-tools/,2.5,39,125,54,430,2017,53750,0.12558139534883722
425910,How to Optimise Your WordPress Website's Speed & Security to Improve SEO & User Experience,Paid,All Levels,2015-02-03,Web Development,https://www.udemy.com/how-to-make-your-wordpress-site-blazing-fast/,3.5,31,125,46,7852,2015,981500,0.0058583800305654615
667992,Learn Symfony 3 framework by practical examples,Paid,All Levels,2016-09-19,Web Development,https://www.udemy.com/learn-symfony-3-framework-by-practical-examples/,4.0,48,125,177,867,2016,108375,0.2041522491349481
473622,Comprehensive TypeScript,Paid,All Levels,2015-04-13,Web Development,https://www.udemy.com/typescript101/,4.5,51,125,78,1318,2015,164750,0.05918057663125948
426196,JavaScript from Beginner to Expert,Paid,All Levels,2015-05-18,Web Development,https://www.udemy.com/javascript-from-beginner-to-expert-bring-life-to-your-site/,12.5,92,125,439,5484,2015,685500,0.0800510576221736
283014,HTML 5: How I made websites in HTML5,Paid,All Levels,2014-10-23,Web Development,https://www.udemy.com/html5-certification/,1.5,15,135,237,15064,2014,2033640,0.01573287307488051
844458,How to Build Chat Bots: From Beginner to Intermediate,Paid,All Levels,2016-03-10,Web Development,https://www.udemy.com/how-to-build-chats-bots-from-beginner-to-expert/,2.0,35,140,107,2814,2016,393960,0.03802416488983653
1016536,Learn How to Manage & Customize  Web Sites By Drupal CMS,Paid,All Levels,2016-11-12,Web Development,https://www.udemy.com/drupal-course/,2.5,36,140,9,7741,2016,1083740,0.0011626404857253585
997916,Amazon Alexa Development: From Beginner to Intermediate,Paid,All Levels,2016-03-12,Web Development,https://www.udemy.com/amazon-alexa-development-from-beginner-to-intermediate/,2.5,52,140,110,1858,2016,260120,0.059203444564047365
832862,Meteor and React for Realtime Apps,Paid,All Levels,2016-05-23,Web Development,https://www.udemy.com/meteor-react-tutorial/,9.0,111,140,1384,6527,2016,913780,0.21204228588938256
986742,Learn OAuth 2.0 - Theory and Hands On,Paid,All Levels,2016-10-17,Web Development,https://www.udemy.com/learn-oauth-20-theory-and-hands-on/,3.0,21,145,69,546,2016,79170,0.12637362637362637
1052518,Master the Art of Web Design with HTML & CSS,Paid,All Levels,2016-12-28,Web Development,https://www.udemy.com/html-css-beginners/,3.0,59,145,15,550,2016,79750,0.02727272727272727
1024844,"Build A Web App with VueJS, Spring Framework and MongoDB",Paid,All Levels,2016-11-30,Web Development,https://www.udemy.com/build-a-message-board-app-with-vue-spring-and-mongodb/,3.5,25,145,32,251,2016,36395,0.12749003984063745
365816,Build Professional WordPress Website,Paid,All Levels,2015-01-14,Web Development,https://www.udemy.com/wordpress-no-coding/,3.5,52,145,95,4020,2015,582900,0.0236318407960199
928040,Learn Spring Framework Practically - Hands On Recipies,Paid,All Levels,2016-10-08,Web Development,https://www.udemy.com/learn-spring-framework-practically-hands-on-recipies/,5.5,48,145,50,522,2016,75690,0.09578544061302682
842058,Build A Web App With Spring Framework and Angular 2,Paid,All Levels,2016-08-05,Web Development,https://www.udemy.com/build-a-web-app-with-spring-boot-and-angular-2/,8.0,48,145,340,1683,2016,244035,0.20202020202020202
1241254,AWS Serverless APIs & Apps - A Complete Introduction,Paid,All Levels,2017-06-19,Web Development,https://www.udemy.com/aws-serverless-a-complete-introduction/,8.0,136,145,166,2145,2017,311025,0.0773892773892774
835346,jQuery UI Ultimate:Design Amazing Interfaces Using jQuery UI,Paid,All Levels,2016-08-06,Web Development,https://www.udemy.com/jquery-ui-ultimatedesign-amazing-interfaces-using-jquery-ui/,12.5,69,145,86,422,2016,61190,0.2037914691943128
1109150,RESTful API with Laravel 5.4: Definitive Guide,Paid,All Levels,2017-04-28,Web Development,https://www.udemy.com/restful-api-with-laravel-php-homestead-passport-hateoas/,12.5,195,145,95,655,2017,94975,0.1450381679389313
1047968,Vue JS 2: From Beginner to Professional,Paid,All Levels,2016-12-27,Web Development,https://www.udemy.com/vuejs-from-beginner-to-professional/,15.5,214,145,93,602,2016,87290,0.15448504983388706
369132,One-stop Ruby on Rails: Build Web Applications from Scratch,Paid,All Levels,2015-12-01,Web Development,https://www.udemy.com/build-etsy-yelp-craigslist-and-a-web-scraper-from-scratch/,18.5,129,145,162,1628,2015,236060,0.09950859950859951
1145206,Develop Competitive Plugins for WordPress and WooCommerce,Paid,All Levels,2017-03-29,Web Development,https://www.udemy.com/develop-competitive-plugins-for-wordpress-and-woocommerce/,1.0,12,150,18,2063,2017,309450,0.00872515753756665
1099956,Bootstrap 4 Theme Development Masterclass,Paid,All Levels,2017-02-23,Web Development,https://www.udemy.com/bootstrap-theme-development-masterclass/,1.05,15,150,28,2641,2017,396150,0.010602044680045438
647442,Successful website creation - everything you need to know,Paid,All Levels,2015-10-22,Web Development,https://www.udemy.com/total-guide-to-creating-websites-and-an-online-web-business/,1.5,16,150,21,9384,2015,1407600,0.002237851662404092
467186,HTML5 and CSS3 -Start building beautiful websites,Paid,All Levels,2015-05-14,Web Development,https://www.udemy.com/html5-and-css3-crash-course/,2.5,22,150,14,1414,2015,212100,0.009900990099009901
269638,Codeigniter: How to use Codeigniter that drives knowledge,Paid,All Levels,2014-07-29,Web Development,https://www.udemy.com/codeigniter/,3.0,21,150,235,14606,2014,2190900,0.016089278378748458
566248,jQuery Fundamentals Powerful Bootcamp for beginners,Paid,All Levels,2015-04-08,Web Development,https://www.udemy.com/jquery-fundamentals-bootcamp-learn-how-to-use-jquery/,3.0,47,150,63,13882,2015,2082300,0.004538250972482351
965870,Angular and Firebase - Build a Web App with Typescript,Paid,All Levels,2016-09-27,Web Development,https://www.udemy.com/angular-firebase-application/,5.0,65,150,359,1966,2016,294900,0.18260427263479145
582636,Bootstrap unleash the power faster & easier web development,Paid,All Levels,2015-08-14,Web Development,https://www.udemy.com/bootstrap-3-responsive-design-tutorial-fundamentals/,5.5,68,150,88,18101,2015,2715150,0.004861609855809071
911474,Complete Wordpress Theme Development Course,Paid,All Levels,2016-07-23,Web Development,https://www.udemy.com/complete-wordpress-theme-development-course/,6.5,64,150,223,1050,2016,157500,0.2123809523809524
833398,Angular Masterclass,Paid,All Levels,2016-09-05,Web Development,https://www.udemy.com/angular-2-fundamentals-with-typescript-for-pro-developers-systemjs/,6.5,99,150,359,4057,2016,608550,0.08848903130391915
1123098,RxJs & Reactive Programming Angular Masterclass - Angular 4,Paid,All Levels,2017-11-04,Web Development,https://www.udemy.com/rxjs-reactive-angular-course/,7.5,80,150,179,1301,2017,195150,0.13758647194465795
986406,Typescript Masterclass & FREE E-Book,Paid,All Levels,2016-08-11,Web Development,https://www.udemy.com/complete-typescript-2-course/,7.5,108,150,139,1229,2016,184350,0.11310008136696502
1036028,Build Wordpress CMS Clone with Laravel 5,Paid,All Levels,2016-12-19,Web Development,https://www.udemy.com/build-blog-cms-with-laravel-5/,8.5,63,150,81,392,2016,58800,0.2066326530612245
833442,Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,Paid,All Levels,2016-02-05,Web Development,https://www.udemy.com/angular-2-and-nodejs-the-practical-guide/,8.5,111,150,3166,17297,2016,2594550,0.18303752095739145
719002,Angular 2 with TypeScript for Beginners: The Pragmatic Guide,Paid,All Levels,2016-03-03,Web Development,https://www.udemy.com/angular-2-tutorial-for-beginners/,9.5,194,150,8341,40070,2016,6010500,0.20816071874220116
836044,React From The Ground Up,Paid,All Levels,2016-02-05,Web Development,https://www.udemy.com/reactjs-from-the-ground-up/,12.5,62,150,401,3252,2016,487800,0.12330873308733087
45941,The CSS and CSS3 Crash Course,Paid,All Levels,2013-03-15,Web Development,https://www.udemy.com/the-css-and-css3-crash-course/,13.0,76,150,99,2051,2013,307650,0.04826913700633837
1000574,The Complete Developers Guide to MongoDB,Paid,All Levels,2016-11-14,Web Development,https://www.udemy.com/the-complete-developers-guide-to-mongodb/,13.5,129,150,1286,10945,2016,1641750,0.11749657377798081
865438,jQuery UI in Action: Build 5 jQuery UI Projects,Paid,All Levels,2016-10-10,Web Development,https://www.udemy.com/jquery-ui-practical-build-jquery-ui-projects/,15.5,140,150,28,382,2016,57300,0.07329842931937172
369662,Running a Web Development Business: The Complete Guide,Paid,All Levels,2015-08-26,Web Development,https://www.udemy.com/the-complete-guide-to-running-a-web-development-business/,19.5,98,150,525,24575,2015,3686250,0.021363173957273652
520116,The Complete WordPress Website Business Course,Paid,All Levels,2016-01-11,Web Development,https://www.udemy.com/the-complete-wordpress-website-business-course/,20.5,89,150,1981,13439,2016,2015850,0.1474068011012724
883000,Complete WordPress Theme Developer Course With Bootstrap,Paid,All Levels,2016-01-07,Web Development,https://www.udemy.com/the-complete-wordpress-theme-developer-course/,25.0,160,150,312,3415,2016,512250,0.09136163982430454
758582,PHP with Laravel for beginners - Become a Master in Laravel,Paid,All Levels,2016-04-21,Web Development,https://www.udemy.com/php-with-laravel-for-beginners-become-a-master-in-laravel/,29.5,308,150,1838,8496,2016,1274400,0.2163370998116761
673420,HTML CSS JavaScript: Most popular ways to code HTML CSS JS,Paid,All Levels,2015-11-18,Web Development,https://www.udemy.com/html-css-javascript/,3.5,33,170,172,9332,2015,1586440,0.018431204457779682
443746,The WpFASTER WordPress Speed Optimization Master Course,Paid,All Levels,2015-04-13,Web Development,https://www.udemy.com/make-your-wordpress-sites-fastest-in-world/,7.0,55,175,215,2134,2015,373450,0.1007497656982193
289230,Learn and Understand AngularJS,Paid,All Levels,2014-09-23,Web Development,https://www.udemy.com/learn-angularjs/,7.0,55,175,11580,59361,2014,10388175,0.195077576186385
1049092,React JS - Build real world JS apps & deploy on cloud,Paid,All Levels,2017-12-02,Web Development,https://www.udemy.com/reactjs-for-beginners-build-real-world-react-apps-deploy-on-cloud/,8.5,53,175,262,12815,2017,2242625,0.020444791260241905
1193538,HTML5 And CSS3 - Build Modern Responsive Websites,Paid,All Levels,2017-02-06,Web Development,https://www.udemy.com/html5-and-css3-build-modern-responsive-websites/,9.5,69,175,17,109,2017,19075,0.1559633027522936
364426,JavaScript: Understanding the Weird Parts,Paid,All Levels,2015-12-03,Web Development,https://www.udemy.com/understand-javascript/,11.5,85,175,16976,79612,2015,13932100,0.2132341858011355
531360,BDD with Ruby on Rails using RSpec 3 and Capybara,Paid,All Levels,2015-08-14,Web Development,https://www.udemy.com/rubyonrails-bdd-rspec-capybara/,13.0,103,175,179,2706,2015,473550,0.06614929785661493
986442,JavaScript Tutorial,Paid,All Levels,2016-10-17,Web Development,https://www.udemy.com/lets-learn-javascript-by-coding/,4.5,37,180,93,613,2016,110340,0.15171288743882544
705264,Modern React with Redux,Paid,All Levels,2015-12-28,Web Development,https://www.udemy.com/react-redux/,26.5,150,180,15117,50815,2015,9146700,0.29749089835678444
1009166,Lerning PHP by building website,Paid,All Levels,2016-11-17,Web Development,https://www.udemy.com/lerning-php-by-building-website/,8.0,34,185,63,567,2016,104895,0.1111111111111111
806922,The Complete ASP.NET MVC 5 Course,Paid,All Levels,2016-05-16,Web Development,https://www.udemy.com/the-complete-aspnet-mvc-5-course/,7.5,138,190,6357,20652,2016,3923880,0.30781522370714703
